misc/nupdates,misc/total_timesteps,fps,eprewmean,loss/policy_entropy,loss/policy_loss,loss/value_loss,pred_accuracy
5560,2001960,401,-0.9686711200000002,0.863508802652359,-0.015514525771141052,0.04397968677803874,0.0
5580,2009160,401,-1.2928046100000001,0.7084627091884613,-0.004351785220205784,0.14012961145490407,0.0
5600,2016360,401,-0.83233469,0.7280373692512512,-0.004639870673418045,0.10613197237253189,0.0
5620,2023560,401,-0.5852552900000001,0.6478163659572601,0.00028152018785476685,0.14254495948553086,0.0
5640,2030760,401,-0.79868747,0.664711058139801,-0.0036536119878292084,0.11478154249489307,0.0
5660,2037960,401,-0.3154865,0.8714934885501862,-0.012379740178585053,0.02782708900049329,0.0
5680,2045160,401,-0.34367826,0.6891141533851624,-0.005861705983988941,0.09852020125836133,0.0
5700,2052360,401,-0.6157756500000001,0.6179359674453735,-0.006015251204371452,0.01193077997304499,0.0
5720,2059560,401,-1.00878524,0.6589937448501587,-0.004365915013477206,0.09529188126325608,0.0
5740,2066760,401,-0.8002671100000001,0.4273617476224899,-0.004368632775731384,0.06519798263907432,0.0
5760,2073960,401,0.18302929000000007,0.5796783417463303,-0.005271702446043492,0.1082304717041552,0.0
5780,2081160,401,0.13498435,0.4968901574611664,0.00019433312118053437,0.12366252690553665,0.0
5800,2088360,401,0.07831762000000005,0.563381364941597,-0.00565350279211998,0.06479223854839802,0.0
5820,2095560,401,0.14360622999999997,0.3965962201356888,-0.0022414080798625947,0.06395249525085092,0.0
5840,2102760,401,-0.43281846,0.8299556374549866,-0.0038852795958518984,0.1334409885108471,0.0
5860,2109960,401,-0.8051876800000001,0.7286120116710663,-0.006427344772964716,0.1477766458876431,0.0
5880,2117160,401,-1.18881122,0.7098085284233093,-0.004221563786268234,0.08786503057926894,0.0
5900,2124360,401,-1.3740922099999997,0.692933839559555,-0.009910819493234158,0.1255156360566616,0.0
5920,2131560,401,-1.18231967,0.6381786525249481,-0.010632389552120003,0.04980193171650171,0.0
5940,2138760,401,-0.9142394700000002,0.7013598263263703,-0.008292215317487717,0.11413969369605184,0.0
5960,2145960,401,0.21788248000000002,0.7009625732898712,-0.0018674641847610473,0.20621420089155434,0.0
5980,2153160,401,0.25105643,0.6132581144571304,-0.006051222165115178,0.038913036324083806,0.0
6000,2160360,401,0.05711819999999995,0.6814860880374909,-0.013992590829730034,0.06954566352069377,0.0
6020,2167560,401,0.07914851999999994,0.633348798751831,-0.003431038558483124,0.10060447305440903,0.0
6040,2174760,401,-0.31112047,0.6127689421176911,-0.010688269510865211,0.03924154555425048,0.0
6060,2181960,401,-0.37768380999999995,0.4849977731704712,-0.006922869489062578,0.1379116453230381,0.0
6080,2189160,401,0.15668151000000005,0.6637460589408875,-0.007089001452550292,0.13789631947875022,0.0
6100,2196360,401,0.4854683799999999,0.6594751894474029,-0.01032590139657259,0.016348667535930873,0.0
6120,2203560,401,0.23844370000000004,0.6634946048259736,-0.009704165160655975,0.06935002179816366,0.0
6140,2210760,401,0.12651417000000004,0.6885346949100495,-0.0025376230478286743,0.032746066944673656,0.0
6160,2217960,401,-0.3291375800000001,0.5019248127937317,-0.008030641824007034,0.08893117681145668,0.0
6180,2225160,401,-0.40557006000000007,0.38528657555580137,-0.0055572792887687685,0.11239303285256028,0.0
6200,2232360,401,-0.07564307000000003,0.3386719778180122,-0.010792707651853561,0.008262042095884681,0.0
6220,2239560,401,-0.22300005999999997,0.6275799095630645,-0.006354808807373047,0.10768844783306122,0.0
6240,2246760,401,-0.5279754099999999,0.6688606023788453,-0.005699381977319717,0.12970390729606152,0.0
6260,2253960,401,-0.5674052,0.5847691357135772,-0.0023513071238994597,0.043786830827593805,0.0
6280,2261160,401,-1.0109749999999997,0.5809649765491486,-0.00800727903842926,0.06986066102981567,0.0
6300,2268360,401,-0.8335897499999999,0.5979032754898072,-0.010413377732038497,0.02892694524489343,0.0
6320,2275560,401,-0.2962125399999999,0.7102260708808898,-0.00715276449918747,0.08294188976287842,0.0
6340,2282760,401,-0.32207034000000007,0.5368808805942535,-0.004268617928028106,0.10879629403352738,0.0
6360,2289960,401,-0.33216263000000007,0.7612391233444213,-0.010721273720264435,0.047760260105133054,0.0
6380,2297160,401,-0.51553812,0.7251202702522278,-0.011176446639001369,0.059385672025382516,0.0
6400,2304360,401,-0.6326163800000001,0.5562444508075715,-0.005225184559822083,0.22571678459644318,0.0
6420,2311560,401,-0.87694611,0.6606960952281952,-0.011301247030496597,0.02815011590719223,0.0
6440,2318760,401,-0.52007768,0.8705788969993591,-0.011409410741180182,0.0726792823523283,0.0
6460,2325960,401,-0.92674294,0.7722387135028839,-0.007991851633414626,0.1327227011322975,0.0
6480,2333160,401,-0.9010741200000001,0.6359734058380127,0.0036253534257411958,0.15631814152002335,0.0
6500,2340360,401,-0.12744688,0.7021535456180572,-0.007500280067324639,0.030044547095894814,0.0
6520,2347560,401,-0.6419997500000001,0.662003082036972,-0.007511937618255615,0.047060323506593706,0.0
6540,2354760,401,-1.01936275,0.7873277246952057,-0.008149954094551503,0.07669455287978053,0.0
6560,2361960,401,-1.2041188699999998,0.6749677896499634,-0.0077423185110092165,0.04587695994414389,0.0
6580,2369160,401,-0.9284161700000001,0.7379860699176788,-0.004262233152985573,0.01727676313603297,0.0
6600,2376360,401,-1.16152853,0.7015237271785736,-0.009844759518455249,0.13799911811947824,0.0
6620,2383560,401,-1.12836263,0.5659727454185486,-0.00974766556173563,0.019434019271284343,0.0
6640,2390760,401,-0.8419819799999999,0.43243259787559507,-0.006024237140081823,0.12713094875216485,0.0
6660,2397960,401,-0.7335441299999998,0.4953173041343689,-0.007327509671449661,0.18668888099491596,0.0
6680,2405160,401,-0.21777915,0.5740981996059418,-0.0032903142273426056,0.06810742653906346,0.0
6700,2412360,401,-0.010843359999999962,0.5878638952970505,-0.012405247753486037,0.11758743003010749,0.0
6720,2419560,401,0.5673184,0.6975742936134338,-0.006689383834600449,0.07040269654244184,0.0
6740,2426760,401,0.8045599,0.7054834842681885,-0.009956511680502444,0.026516904262825845,0.0
6760,2433960,401,0.30210535,0.7486741721630097,-0.010219837818294764,0.09456248888745904,0.0
6780,2441160,401,-0.4282309700000001,0.6279898166656495,-0.006521685421466828,0.026835893234238028,0.0
6800,2448360,401,-0.9648844200000001,0.8094174325466156,-0.004865586757659912,0.05213090591132641,0.0
6820,2455560,401,-1.3798397900000001,0.727057033777237,-0.00531889135017991,0.104052125941962,0.0
6840,2462760,401,-1.12189527,0.6501671671867371,-0.006382583032245748,0.059326024074107406,0.0
6860,2469960,401,-1.36054652,0.5075201779603958,0.003260161727666855,0.0678021457977593,0.0
6880,2477160,401,-1.3403597500000002,0.5420566380023957,0.00043041929602622987,0.056953009031713006,0.0
6900,2484360,401,-1.3810578700000002,0.5929905772209167,-0.003590060770511627,0.08103142222389578,0.0
6920,2491560,401,-1.3463472899999998,0.26060661375522615,-0.004399684071540832,0.027176019630860537,0.0
6940,2498760,401,-1.67485297,0.6753876090049744,-0.005536703765392304,0.06982352474005893,0.0
6960,2505960,401,-1.77451087,0.6067334234714508,0.014490893995389342,0.07468886252027004,0.0
6980,2513160,401,-1.8683673199999995,0.3782184273004532,-0.003207876905798912,0.05346620045602322,0.0
7000,2520360,401,-1.5749492500000002,0.391827318072319,-0.0027937088161706924,0.17624662518501283,0.0
7020,2527560,402,-1.26723429,0.504690882563591,-0.0041594583541154865,0.18606342086568475,0.0
7040,2534760,402,-0.8304119999999999,0.6854896545410156,-0.003946125647053123,0.0676123870536685,0.0
7060,2541960,402,-0.5321857999999999,0.6127139508724213,-0.0030546837369911373,0.1803059596568346,0.0
7080,2549160,402,-0.8857903500000001,0.42485412061214445,-0.002292637526988983,0.314977765083313,0.0
7100,2556360,402,-0.5704885999999999,0.5992749571800232,-0.006060994043946266,0.0920604495331645,0.0
7120,2563560,402,-0.49179348999999994,0.35794239938259126,-0.0022322610020637512,0.11625959267839789,0.0
7140,2570760,402,-0.47284002,0.4823481798171997,-0.0007943667471408844,0.13358518537133932,0.0
7160,2577960,402,-1.07700701,0.6393289685249328,-0.007196757569909095,0.007810579496435821,0.0
7180,2585160,402,-1.3864692499999998,0.6469007849693298,-0.004100067541003227,0.17006059624254705,0.0
7200,2592360,402,-1.22824094,0.7624132573604584,-0.004847863119357499,0.020406066626310348,0.0
7220,2599560,402,-0.55968259,0.5136412054300308,-0.002057592570781708,0.24123900346457958,0.0
7240,2606760,402,-0.84694368,0.7614891648292541,-0.00438760370016098,0.014327167510055005,0.0
7260,2613960,402,-0.45681266,0.6104269921779633,-0.0032163742929697038,0.25263528898358345,0.0
7280,2621160,402,-0.39854402,0.48831758797168734,6.439685821533204e-05,0.1379117188975215,0.0
7300,2628360,402,-0.16828790000000013,0.4062987983226776,-0.0029763393104076385,0.05399860069155693,0.0
7320,2635560,402,0.27062296,0.5486720412969589,-0.00020935721695423127,0.12632590653374792,0.0
7340,2642760,402,0.18814163999999997,0.5542465567588806,-0.004247633181512356,0.14469457995146512,0.0
7360,2649960,402,-0.23394959999999998,0.4476222574710846,-0.0014782705344259738,0.16839635074138642,0.0
7380,2657160,402,-0.8249376500000003,0.4200065672397614,-0.0017457343637943268,0.0730833588168025,0.0
7400,2664360,402,-0.7088602199999998,0.4946112036705017,-0.008127022907137871,0.05288874767720699,0.0
7420,2671560,402,-0.47387242999999996,0.48967876136302946,-0.008657236397266389,0.05666749980300665,0.0
7440,2678760,402,-0.60232693,0.5420280158519745,-0.007100219046697021,0.0519609255483374,0.0
7460,2685960,402,-0.7630038100000001,0.46503410041332244,-0.007213046416291035,0.03447791412472725,0.0
7480,2693160,402,-0.6787960099999998,0.47606365382671356,-0.0010458767414093018,0.17912971898913382,0.0
7500,2700360,402,-0.32425730999999997,0.6522557318210602,-0.0033242493867874146,0.14544676318764688,0.0
7520,2707560,402,0.10203568000000002,0.6001495122909546,-0.008913888223469257,0.03370593292638659,0.0
7540,2714760,402,-0.25311290999999997,0.6244394451379776,-0.010682513564825058,0.05650141760706902,0.0
7560,2721960,402,-0.1964753000000001,0.5253776669502258,-0.008998014032840729,0.08056183904409409,0.0
7580,2729160,402,0.018774070000000007,0.44640129506587983,-0.00742927249521017,0.07011185884475708,0.0
7600,2736360,402,0.44574663999999997,0.3884615182876587,-0.005956210009753704,0.07763879392296076,0.0
7620,2743560,402,0.64336938,0.31605905294418335,-0.005874441564083099,0.03134354669600725,0.0
7640,2750760,402,0.25890730000000006,0.37195263504981996,-0.00487435981631279,0.07512486800551414,0.0
7660,2757960,402,-0.03435969000000001,0.4148589462041855,-0.006750099360942841,0.20336662977933884,0.0
7680,2765160,402,0.11905124999999998,0.41686034202575684,-0.004010710399597883,0.13285547122359276,0.0
7700,2772360,402,0.30702345999999997,0.42354974150657654,-0.004648716002702713,0.12659259773790837,0.0
7720,2779560,402,0.62983212,0.5424003928899765,-0.00699626849964261,0.08447202891111374,0.0
7740,2786760,402,0.4402015899999999,0.41591924130916597,-0.0019781656563282015,0.19457870461046695,0.0
7760,2793960,402,0.55721478,0.6976535260677338,-0.0056824561208486555,0.10908315088599921,0.0
7780,2801160,402,0.37584557999999996,0.38495366275310516,-0.007478483021259308,0.0556375976651907,0.0
7800,2808360,402,0.5172842599999999,0.3841529995203018,-0.0005866475403308868,0.06733154822140933,0.0
7820,2815560,402,0.3407059499999999,0.5798294126987458,-0.005373740568757057,0.023486546194180846,0.0
7840,2822760,402,0.44743325000000006,0.7493428111076355,-0.005679941829293966,0.048810994857922195,0.0
7860,2829960,402,0.52398375,0.5541363835334778,-0.009481606259942054,0.03068040041252971,0.0
7880,2837160,402,0.5583317600000001,0.5824933052062988,-0.005610270146280527,0.0992924477905035,0.0
7900,2844360,402,0.6839481199999998,0.46807482838630676,-0.012853821879252792,0.053281823499128224,0.0
7920,2851560,402,0.55571473,0.6004020124673843,-0.0054524213075637816,0.067284051515162,0.0
7940,2858760,402,0.12855597,0.5708043813705445,-0.008785639889538288,0.028789102146402002,0.0
7960,2865960,402,0.53067662,0.4599452495574951,-0.005841392558068037,0.1088388942182064,0.0
7980,2873160,402,0.57500672,0.5613677054643631,-0.009470483689801768,0.09793020859360695,0.0
8000,2880360,402,0.5069896700000001,0.5313906162977219,-0.004226406663656234,0.029449155274778604,0.0
8020,2887560,402,0.44417977000000003,0.49952525496482847,-0.005700168013572693,0.012707980629056693,0.0
8040,2894760,402,-0.02611129999999995,0.6155544996261597,-0.0032229796051979065,0.029019048018381,0.0
8060,2901960,402,-0.7548631,0.6393775045871735,-0.0077786631882190704,0.05804050089791417,0.0
8080,2909160,402,-0.8030755999999998,0.5872082352638245,-0.009618539363145828,0.029769883025437593,0.0
8100,2916360,402,-0.73836215,0.6309458822011947,-0.005988573655486107,0.05495683457702398,0.0
8120,2923560,402,-0.5265722100000001,0.6988532245159149,-0.008326395601034164,0.051371095702052116,0.0
8140,2930760,402,-0.6703465999999998,0.6136672258377075,-0.002388933300971985,0.03412836892530322,0.0
8160,2937960,403,-0.28845944,0.6672271370887757,-0.008937293291091919,0.06664249990135432,0.0
8180,2945160,403,-0.69010744,0.4964822918176651,-0.010291993105784058,0.010464068688452243,0.0
8200,2952360,403,-0.68381344,0.5251182287931442,-0.004270125180482864,0.05925758085213602,0.0
8220,2959560,403,-1.07924217,0.5567196249961853,-0.010644735768437386,0.0506050942465663,0.0
8240,2966760,403,-0.68167115,0.6858079135417938,-0.004986152797937393,0.054175909236073495,0.0
8260,2973960,403,-0.4523702599999999,0.8164917707443238,-0.003319389000535011,0.012681058212183415,0.0
8280,2981160,403,-0.6503143099999998,0.6920804023742676,-0.0038313329219818114,0.030415159277617933,0.0
8300,2988360,403,-0.33434977,0.5498996913433075,-0.007619280368089676,0.015724401036277414,0.0
8320,2995560,403,0.07391393999999991,0.6275046110153198,-0.006810497026890516,0.048197395354509356,0.0
8340,3002760,403,0.1441588899999999,0.5101213932037354,-0.008165274979546666,0.024828812829218803,0.0
8360,3009960,403,0.09447372000000007,0.41840766072273256,-0.0031958065927028658,0.07449951181188226,0.0
8380,3017160,403,-0.19620412,0.6839579582214356,-0.005037972331047058,0.030711487121880054,0.0
8400,3024360,403,-0.7053433,0.5953186392784119,-0.002407537028193474,0.04235248980112374,0.0
8420,3031560,403,-1.1659309000000002,0.6063798606395722,-0.0011437203735113143,0.08402914786711335,0.0
8440,3038760,403,-1.92479821,0.44787500202655794,-0.005299507826566696,0.010572044504806399,0.0
8460,3045960,403,-1.50671613,0.5688594788312912,-0.0020287737250328066,0.19212609697133304,0.0
8480,3053160,403,-0.59044518,0.6298368096351623,-0.0024163484573364257,0.021523343631997705,0.0
8500,3060360,403,-0.38692012000000003,0.5605348289012909,-0.0003817610442638397,0.20066798031330108,0.0
8520,3067560,403,-0.4942315399999999,0.43515238761901853,-0.008332712203264236,0.10521726459264755,0.0
8540,3074760,403,-0.9212074500000001,0.49025842249393464,-0.0064110314473509785,0.12666505575180054,0.0
8560,3081960,403,-0.7900605,0.4793227106332779,-0.004355842852964998,0.05454006846994162,0.0
8580,3089160,403,-0.8628171200000001,0.44638600647449495,-0.002317477809265256,0.15648704655468465,0.0
8600,3096360,403,-0.2814838299999999,0.39325094819068906,-0.001084868237376213,0.10294068679213524,0.0
8620,3103560,403,0.20902953999999993,0.44940975308418274,-0.001405523158609867,0.15339767914265395,0.0
8640,3110760,403,-0.06777079000000001,0.3487786889076233,-0.002839990792563185,0.07751868590712548,0.0
8660,3117960,403,-0.8313919499999999,0.48262889087200167,-0.009835353493690491,0.01779691393021494,0.0
8680,3125160,403,-1.3480420100000001,0.5456986635923385,-0.002782998979091644,0.028365563973784445,0.0
8700,3132360,403,-0.9757146000000002,0.5398655891418457,-0.002393484674394131,0.08454864509403706,0.0
8720,3139560,403,-0.10384986000000002,0.5791216343641281,-0.0031208999862428755,0.03842607568949461,0.0
8740,3146760,403,-0.004280640000000085,0.4639746844768524,0.0024828217923641206,0.07150982122402638,0.0
8760,3153960,403,-0.41094386,0.5821070790290832,-0.007895122095942498,0.03891683574765921,0.0
8780,3161160,403,-0.3895226699999999,0.5281742364168167,-0.0048242688179016115,0.02520725508220494,0.0
8800,3168360,403,-0.5905887400000001,0.5572870343923568,-0.0031079456210136415,0.03394927019253373,0.0
8820,3175560,403,-0.7517766900000001,0.730241310596466,-0.0052120469510555266,0.018341213930398226,0.0
8840,3182760,403,-0.8671878899999999,0.5823699533939362,-0.007543392479419708,0.0419155431445688,0.0
8860,3189960,403,-0.73955732,0.4907043159008026,-0.004844062402844429,0.036649560835212466,0.0
8880,3197160,403,-0.34092655,0.513945472240448,-0.004057187214493751,0.16593555696308612,0.0
8900,3204360,403,-0.5903574899999999,0.5801836311817169,-0.0030798450112342834,0.02084736921824515,0.0
8920,3211560,403,-0.35187334,0.5502962380647659,-0.005064041865989566,0.030502840364351868,0.0
8940,3218760,404,-0.6688293000000002,0.35879555344581604,-0.012209125608205796,0.009438685246277601,0.0
8960,3225960,404,-0.64832629,0.47024151086807253,-0.0034053076058626177,0.10390831055119634,0.0
8980,3233160,404,-0.14266879999999993,0.38347100615501406,-0.004022832214832306,0.06088272095657885,0.0
9000,3240360,404,0.05243022999999997,0.5385447531938553,-0.009736396931111812,0.14736091829836367,0.0
9020,3247560,404,0.44606510999999993,0.2132574200630188,-0.0010887522250413895,0.018958965223282574,0.0
9040,3254760,404,0.11219513999999998,0.4009705722332001,0.004251932911574841,0.014422690775245429,0.0
9060,3261960,404,-0.5202178,0.567393371462822,-0.004719926416873932,0.03379160086624324,0.0
9080,3269160,404,-0.8866366800000001,0.5175011783838273,-0.0029038369655609133,0.14653978496789932,0.0
9100,3276360,404,-0.86335646,0.5143338948488235,-0.005711771547794342,0.07885506898164749,0.0
9120,3283560,404,-0.7029807799999999,0.40305325388908386,-0.004081235878402367,0.01956798154860735,0.0
9140,3290760,404,-0.7259855599999999,0.4483064502477646,-0.0013319052755832671,0.15195727408863605,0.0
9160,3297960,404,-0.8308534500000002,0.5589979141950607,-0.00481683537364006,0.039620774006471036,0.0
9180,3305160,404,-0.6608685900000001,0.531225961446762,-0.008516053017228842,0.01975632766261697,0.0
9200,3312360,404,-0.7494782800000002,0.5200294524431228,0.003899632394313812,0.03877096213400364,0.0
9220,3319560,404,-0.76557463,0.7399267315864563,-0.004107233881950378,0.04150203235913068,0.0
9240,3326760,404,-0.8032184099999999,0.5726205974817276,0.0008120998740196228,0.0465903140604496,0.0
9260,3333960,404,-0.8493707000000001,0.5772333145141602,-0.0042944420129060745,0.05548812132328749,0.0
9280,3341160,404,-0.6994992699999999,0.5462416529655456,-0.004138366505503655,0.10701940972357989,0.0
9300,3348360,404,-0.3250683000000001,0.5087344706058502,-0.008111887844279408,0.15616317838430405,0.0
9320,3355560,404,-0.2675271699999999,0.5609496355056762,-0.004400272667407989,0.15599686726927758,0.0
9340,3362760,404,-0.40998421999999995,0.7184133350849151,-0.004376900941133499,0.04574404899030924,0.0
9360,3369960,404,-0.69103907,0.6949723422527313,-0.005214175581932068,0.27031752094626427,0.0
9380,3377160,404,-1.2304014200000002,0.6745983839035035,-0.004021672531962395,0.07071856097318233,0.0
9400,3384360,404,-0.6432996900000001,0.527891018986702,-0.0067261427640914915,0.03135531125590205,0.0
9420,3391560,404,-0.20505325,0.6392337620258332,0.0007930415216833353,0.05175894200801849,0.0
9440,3398760,404,-0.36852698000000006,0.6760119378566742,-0.004821774363517761,0.040891811391338705,0.0
9460,3405960,404,-0.70385013,0.6166887640953064,-0.005592155456542969,0.04315021866932511,0.0
9480,3413160,404,-0.7907118700000001,0.7063539803028107,-0.01353994570672512,0.03979375781491399,0.0
9500,3420360,404,-1.02021268,0.5494861036539078,-0.0033076956868171694,0.0666358282789588,0.0
9520,3427560,404,-1.22592024,0.6608144104480743,-0.004561491310596466,0.06224135318771005,0.0
9540,3434760,404,-0.86271208,0.5497144430875778,-0.0004865109920501709,0.09262808561325073,0.0
9560,3441960,404,-0.48523253999999993,0.4494447588920593,-0.003007209859788418,0.015728118596598506,0.0
9580,3449160,404,-0.4218893200000002,0.4188785970211029,-0.004558761790394783,0.03799340110272169,0.0
9600,3456360,404,-0.28575329,0.38731608986854554,0.0005721881985664368,0.08140508513897657,0.0
9620,3463560,404,-0.45814356999999994,0.2470619112253189,-0.0056950502097606655,0.04061792865395546,0.0
9640,3470760,404,-0.6640332499999999,0.396892774105072,-0.00042754840105772016,0.05180891789495945,0.0
9660,3477960,404,-0.51182276,0.6204490005970001,-0.003734750673174858,0.03183188904076815,0.0
9680,3485160,404,-0.35856499,0.5560589820146561,-0.008316522836685181,0.018714998383075,0.0
9700,3492360,404,-0.53311611,0.5061415642499923,-0.008590993902180344,0.015051721828058362,0.0
9720,3499560,404,-0.66121612,0.29844156801700594,-0.0036469437181949615,0.035381449246779086,0.0
9740,3506760,404,-0.62465042,0.468300062417984,-0.005743561312556267,0.00799082953017205,0.0
9760,3513960,404,-0.56393615,0.5348258048295975,-0.005521474964916706,0.09292922988533973,0.0
9780,3521160,404,0.047457729999999865,0.39072650074958803,-0.009720933064818383,0.04746124241501093,0.0
9800,3528360,404,-0.027584690000000002,0.3270049959421158,-0.0008469425141811371,0.10024562710896134,0.0
9820,3535560,404,-0.03360530999999993,0.21407442688941955,-0.004979311395436526,0.06151721379719675,0.0
9840,3542760,404,-0.56491229,0.25273208916187284,-0.0017739281058311463,0.030493128672242166,0.0
9860,3549960,404,-1.3327850400000003,0.5811724185943603,-0.0006222479045391083,0.013765528006479144,0.0
9880,3557160,404,-1.00430388,0.5635860145092011,-0.001881314255297184,0.011325336084701121,0.0
9900,3564360,404,-0.58586971,0.5778755128383637,-0.006598782539367676,0.04080813378095627,0.0
9920,3571560,404,-0.61592886,0.8541110992431641,-0.000689871609210968,0.07467166176065802,0.0
9940,3578760,404,-0.79272713,0.5912227392196655,-0.00733422189950943,0.0190620974637568,0.0
9960,3585960,404,-0.8442895699999999,0.4980119615793228,-0.0028964981436729433,0.04085573023185134,0.0
9980,3593160,404,-0.9540017800000001,0.5070062339305877,-0.0017575631383806467,0.0836838124319911,0.0
10000,3600360,404,-1.08368336,0.5133897006511688,-0.004473811760544777,0.11471861898899079,0.0
10020,3607560,404,-0.6457319399999999,0.6022940158843995,-0.005934668332338333,0.015364810591563582,0.0
10040,3614760,404,-0.91787352,0.7478354334831238,-0.003978829085826874,0.006757352710701525,0.0
10060,3621960,404,-1.4287857000000002,0.6149526536464691,-0.006023367866873741,0.039407655654940754,0.0
10080,3629160,404,-0.8841284600000003,0.48904970586299895,-0.002329598367214203,0.0644873408600688,0.0
10100,3636360,404,-0.62329031,0.6075600028038025,-0.003120536357164383,0.22090563364326954,0.0
10120,3643560,404,-0.7251050200000002,0.5098622143268585,-0.000784776359796524,0.0746128112077713,0.0
10140,3650760,404,-0.8268126000000001,0.31921291500329974,-0.001418158784508705,0.1453758491203189,0.0
10160,3657960,404,-0.8452708099999999,0.4984449356794357,-0.002416609227657318,0.020552848652005195,0.0
10180,3665160,404,-1.0188658899999998,0.5595471829175949,-0.0021095318719744683,0.06953044105321168,0.0
10200,3672360,404,-1.04667799,0.6418962836265564,-0.003157179057598114,0.10147440508008003,0.0
10220,3679560,404,-1.01695749,0.3595507323741913,-0.007712167501449585,0.10284052453935147,0.0
10240,3686760,404,-0.37674211,0.41541688144207,-0.0035112645477056504,0.058110658824443814,0.0
10260,3693960,404,-0.33123494000000003,0.5246402710676193,-8.686110377311706e-05,0.13264382388442755,0.0
10280,3701160,404,-0.6910215399999999,0.3820026308298111,-0.0014350131154060365,0.19267637133598328,0.0
10300,3708360,404,-0.3924435700000001,0.44500220417976377,0.0005988758057355881,0.10752115091308952,0.0
10320,3715560,404,0.11095796999999998,0.417919385433197,0.0007366709411144257,0.04463129062205553,0.0
10340,3722760,404,0.32317538999999995,0.3718204915523529,-0.004617562796920538,0.04285155087709427,0.0
10360,3729960,404,0.48824852999999996,0.4294414073228836,-0.002818548120558262,0.11587299555540084,0.0
10380,3737160,404,0.19529854999999993,0.10412247255444526,-0.0016639694571495057,0.03684459130745381,0.0
10400,3744360,404,0.08048325000000002,0.11255849599838257,-0.000514531135559082,0.06668631043285131,0.0
10420,3751560,404,-0.09953088000000002,0.2553684592247009,-0.003125442564487457,0.04814644877333194,0.0
10440,3758760,404,-0.33073635999999995,0.18204226344823837,-0.0070189258083701135,0.07122004106640815,0.0
10460,3765960,404,-0.6778377599999998,0.1840788185596466,-0.0032220423221588136,0.011544546531513333,0.0
10480,3773160,404,-0.6246924000000003,0.17694517970085144,-0.0014186590909957887,0.040638263802975416,0.0
10500,3780360,404,-0.15766450999999992,0.3892897754907608,0.0012140661478042603,0.0197897745994851,0.0
10520,3787560,404,-0.06474193000000003,0.45966389775276184,-0.005727289523929357,0.05573968254029751,0.0
10540,3794760,404,-0.39133376000000003,0.3987059980630875,-0.012079012906178832,0.013682866608723998,0.0
10560,3801960,404,-1.1502344400000002,0.4161918133497238,-0.0009086623787879944,0.06996709946542978,0.0
10580,3809160,404,-1.12215331,0.3496891796588898,-0.0032767798751592637,0.003911974176298827,0.0
10600,3816360,404,-1.0211665000000003,0.4422333687543869,0.006556402146816254,0.09242672924883663,0.0
10620,3823560,404,-0.7519587000000001,0.4611442476511002,-0.0013945557177066803,0.03545140032656491,0.0
10640,3830760,404,-0.69622775,0.4179436355829239,-0.004017735272645951,0.16002592761069537,0.0
10660,3837960,404,-0.8169096699999998,0.40624630749225615,-0.008651887252926826,0.006112083629705012,0.0
10680,3845160,404,-1.51611781,0.4748044729232788,-0.006905328668653965,0.08006395623087884,0.0
10700,3852360,404,-1.2189267099999999,0.4982682079076767,-0.008175946772098541,0.02901776193175465,0.0
10720,3859560,404,-0.6900965099999999,0.34414400458335875,-0.005853107012808323,0.0686025645583868,0.0
10740,3866760,404,-0.20247200999999998,0.319441494345665,-0.0007645368576049804,0.0455228426028043,0.0
10760,3873960,404,-0.17268946999999998,0.3473551571369171,-0.0026707809418439867,0.007677871012128889,0.0
10780,3881160,404,0.06410065999999993,0.45455390512943267,-0.005403085425496101,0.10295215994119644,0.0
10800,3888360,404,0.22140243999999995,0.4725282073020935,-0.006408955156803131,0.10818371176719666,0.0
10820,3895560,404,0.2866893099999999,0.32922161370515823,-0.008722463995218277,0.029546255012974143,0.0
10840,3902760,404,0.022469800000000067,0.20972201377153396,0.00554308295249939,0.1183865386992693,0.0
10860,3909960,404,-0.08264995999999997,0.2052941158413887,-0.002569090574979782,0.047723115189000964,0.0
10880,3917160,404,0.4429350999999999,0.3171180784702301,-0.0003483012318611145,0.061604056134819986,0.0
10900,3924360,404,0.5215424299999999,0.3292156457901001,-0.001342359185218811,0.018906506616622208,0.0
10920,3931560,404,0.56647265,0.3434905081987381,-0.0033263951539993287,0.07088873591274023,0.0
10940,3938760,404,-0.09072458999999998,0.49248922765254977,-0.008770538493990898,0.006212899484671653,0.0
10960,3945960,404,-0.35796703999999996,0.45981876254081727,0.0003600659489165992,0.07090152744203806,0.0
10980,3953160,404,0.15067554999999996,0.4515835106372833,-0.003274264419451356,0.05559059120714664,0.0
11000,3960360,404,0.87279477,0.3937037616968155,0.002132993936538696,0.03668231889605522,0.0
11020,3967560,404,0.42740503999999996,0.31012589782476424,-0.019369419291615488,0.10199163481593132,0.0
11040,3974760,404,0.04272514999999992,0.2843830406665802,-0.008100820903200657,0.10512922257184983,0.0
11060,3981960,404,0.23265651999999995,0.5518549650907516,-0.005651675909757614,0.06905083786696195,0.0
11080,3989160,404,0.15604239999999997,0.6495362997055054,-0.010875384509563445,0.026413129083812235,0.0
11100,3996360,404,0.054732699999999974,0.6769130527973175,-0.0049634620547294615,0.08117023631930351,0.0
11120,4003560,404,-0.5208710999999999,0.5765582978725433,-0.008561618998646736,0.011580537213012576,0.0
