misc/nupdates,misc/total_timesteps,fps,eprewmean,loss/policy_entropy,loss/policy_loss,loss/value_loss,pred_accuracy
5640,2030760,411,0.33755601000000013,0.6189746022224426,-0.010874598193913699,0.0786933183670044,0.0
5660,2037960,411,0.13090102000000006,0.7002132594585418,-0.005855506099760532,0.08070823112502694,0.0
5680,2045160,411,-0.49638479,0.6695398926734925,-0.0015586495399475097,0.03158097434788942,0.0
5700,2052360,411,-0.5737644800000001,0.7719058692455292,-0.006326261162757874,0.06480103731155396,0.0
5720,2059560,411,-0.42060113,0.49670508205890657,-0.005442431569099427,0.04676478281617165,0.0
5740,2066760,411,-0.17826045999999998,0.4740237146615982,-0.008920771535485983,0.11946579925715924,0.0
5760,2073960,411,0.23668878,0.5515925526618958,-0.004033841658383608,0.023041652236133813,0.0
5780,2081160,411,-0.03058837,0.6241299152374268,-0.0004433542490005493,0.13670631032437086,0.0
5800,2088360,411,0.25870304,0.5576022624969482,-0.005710609909147024,0.013056231709197164,0.0
5820,2095560,411,0.7747428599999999,0.5353340417146683,-0.005334621295332909,0.06309518702328205,0.0
5840,2102760,411,0.8713134700000001,0.5954221904277801,-0.008302679727785289,0.035813184827566145,0.0
5860,2109960,411,1.1691623599999998,0.549306258559227,-0.008258652687072755,0.0680399291217327,0.0
5880,2117160,411,1.3513183099999997,0.4654723793268204,-0.008253287198022008,0.036938626505434516,0.0
5900,2124360,411,1.1260617,0.47696403563022616,-0.0042743402998894455,0.014477337105199694,0.0
5920,2131560,411,1.18439889,0.43317151069641113,-0.006613875925540924,0.030224151723086835,0.0
5940,2138760,411,1.12170243,0.491266268491745,-0.005893944948911667,0.030109864100813864,0.0
5960,2145960,411,1.2961952000000003,0.5165627986192703,-0.00739796394482255,0.007649697037413717,0.0
5980,2153160,411,1.3048685999999998,0.38722207546234133,-0.004909534845501185,0.030663654766976835,0.0
6000,2160360,412,1.1242767399999998,0.46352733075618746,-0.004916263977065682,0.06337607856839896,0.0
6020,2167560,412,1.2730822500000003,0.4943417727947235,-0.005858423560857773,0.02480036159977317,0.0
6040,2174760,412,1.0584502699999998,0.47265756130218506,-0.007430520281195641,0.06510842274874448,0.0
6060,2181960,412,1.24594618,0.34244546592235564,-0.0018397156149148942,0.05095480997115374,0.0
6080,2189160,412,1.61651248,0.3703461870551109,-0.002467198856174946,0.04739144314080477,0.0
6100,2196360,412,1.6339054400000002,0.6251958966255188,-0.004358132183551788,0.02429055105894804,0.0
6120,2203560,412,1.5799036399999997,0.43919006586074827,-0.0022987253963947297,0.02181454598903656,0.0
6140,2210760,412,1.4056755299999997,0.4698790341615677,-0.002890632301568985,0.02879670336842537,0.0
6160,2217960,412,0.83245193,0.6805887043476104,-0.007779936585575342,0.06484671868383884,0.0
6180,2225160,412,0.2723782599999999,0.6884361147880554,-0.010915336012840272,0.027119200862944125,0.0
6200,2232360,412,-0.73060424,0.5353811264038086,-0.0023414377123117448,0.09359252974390983,0.0
6220,2239560,412,-0.23610981000000014,0.529807522892952,-0.0012672144919633865,0.03295958861708641,0.0
6240,2246760,412,0.17436309000000005,0.6931569933891296,-0.005205999535974115,0.028379074344411493,0.0
6260,2253960,412,0.34433352000000006,0.5681487679481506,-0.010955554153770208,0.031220337375998497,0.0
6280,2261160,412,0.46509840999999985,0.5274440914392471,-0.004483927972614765,0.02826344412751496,0.0
6300,2268360,412,0.40127415,0.42867618799209595,-0.007765661180019379,0.024165356112644077,0.0
6320,2275560,412,0.54566404,0.4827780455350876,-0.003469652682542801,0.10425806026905775,0.0
6340,2282760,412,0.5297803200000001,0.3929968237876892,-0.0054490681737661365,0.02566839223727584,0.0
6360,2289960,412,0.5498518699999999,0.29530259519815444,-0.006344103859737516,0.060843149200081825,0.0
6380,2297160,412,0.7393651999999998,0.3229445323348045,-0.0013490472221747041,0.07317077610641717,0.0
6400,2304360,412,1.3583576600000002,0.38987680375576017,-0.004115057736635208,0.10273439120501279,0.0
6420,2311560,412,1.2134917299999999,0.3186073675751686,-0.004109805449843407,0.05223945202305913,0.0
6440,2318760,412,1.43625642,0.24125594198703765,-0.002592737972736359,0.033311964571475984,0.0
6460,2325960,412,1.4743393200000003,0.2788083001971245,-0.0011884812265634537,0.11137749152258039,0.0
6480,2333160,412,1.2767291199999997,0.21016661524772645,0.0008551280945539475,0.10985394716262817,0.0
6500,2340360,412,0.9614593499999999,0.34057473540306094,-0.0035651915706694124,0.052143598161637786,0.0
6520,2347560,412,1.05471081,0.29881804883480073,-0.003536754846572876,0.023572848457843066,0.0
6540,2354760,412,0.88824292,0.45734915137290955,-0.006866292096674442,0.045524224452674386,0.0
6560,2361960,412,1.1319034700000001,0.3861742615699768,-0.004868061724118888,0.039705864060670136,0.0
6580,2369160,412,1.1859896,0.3370508342981339,-0.006054920796304941,0.03580835438333452,0.0
6600,2376360,412,1.1101,0.3565856635570526,-0.003994370438158512,0.03309281766414642,0.0
6620,2383560,412,1.1799648299999999,0.26756722629070284,-0.0053164131939411165,0.025415853038430213,0.0
6640,2390760,412,0.91921539,0.3028315886855125,-0.003938050696160644,0.059360933117568494,0.0
6660,2397960,412,1.00431456,0.3151181906461716,-0.008690227009356021,0.015694030001759528,0.0
6680,2405160,412,0.8943025700000001,0.39515461921691897,-0.00836168322712183,0.03736193906515837,0.0
6700,2412360,412,1.09954824,0.36100342571735383,-0.004595558345317841,0.06257387213408946,0.0
6720,2419560,412,0.59390543,0.18293359279632568,0.0014274219749495388,0.021550177317112684,0.0
6740,2426760,412,1.29818548,0.34936227798461916,-0.00562942735850811,0.014262009225785733,0.0
6760,2433960,413,1.56087562,0.25725252479314803,-0.0016757570207118987,0.04653389258310199,0.0
6780,2441160,413,1.6773058799999998,0.31166448891162873,-0.004439482372254134,0.019527711626142263,0.0
6800,2448360,413,1.5523250499999997,0.21801363825798034,-0.002370891720056534,0.00917799468152225,0.0
6820,2455560,413,1.3870248099999998,0.31056059896945953,-0.005048622190952301,0.013471313519403338,0.0
6840,2462760,413,1.46609725,0.2677247360348701,-0.007286527007818222,0.041015725769102576,0.0
6860,2469960,413,1.4421282400000002,0.2756322115659714,-0.0053046535234898325,0.08699721693992615,0.0
6880,2477160,413,0.855454,0.2698356807231903,-0.0025449279695749284,0.26969603151082994,0.0
6900,2484360,413,0.92452562,0.29906502515077593,-0.004285162687301636,0.060214077681303026,0.0
6920,2491560,413,1.38946326,0.4474895477294922,-0.0004407791420817375,0.06800778117030859,0.0
6940,2498760,413,1.7330941999999998,0.4158257007598877,-0.00418265238404274,0.2175903243944049,0.0
6960,2505960,413,1.58792184,0.44022080302238464,-0.0072486776858568195,0.037932303827255966,0.0
6980,2513160,413,1.7125717599999999,0.32072597146034243,-0.0048847552854567764,0.014821781404316425,0.0
7000,2520360,413,1.6793936400000005,0.3671489030122757,-0.0033230502158403397,0.09474219530820846,0.0
7020,2527560,413,1.28873448,0.36252693831920624,-0.006029346771538257,0.029260528832674028,0.0
7040,2534760,413,1.3690323599999998,0.2638560548424721,-0.004731380566954613,0.034767509624361995,0.0
7060,2541960,413,1.5435835300000003,0.40107246190309526,-0.007737293653190136,0.0425722535699606,0.0
7080,2549160,413,1.8001145,0.39311482310295104,-0.006031307205557823,0.035504208877682686,0.0
7100,2556360,413,0.96346667,0.4390255868434906,-0.0026112359482795,0.0294173339381814,0.0
7120,2563560,413,0.6611099000000001,0.3569583922624588,-0.0013804160989820957,0.12137529589235782,0.0
7140,2570760,413,0.1390453,0.23383381515741347,-0.005425987392663955,0.08730068113654851,0.0
7160,2577960,413,0.3212358199999999,0.34465607404708865,-0.0020442478358745574,0.05740036778151989,0.0
7180,2585160,413,0.34088732000000005,0.402400940656662,-0.007453715056180954,0.10311898849904537,0.0
7200,2592360,413,0.5255280499999999,0.34527232944965364,-0.005042722821235657,0.027534922398626805,0.0
7220,2599560,413,1.22055346,0.2561459824442863,-0.0070206137490458785,0.010785633279010654,0.0
7240,2606760,413,1.4301396,0.3101482272148132,-0.0013205643277615308,0.0388225257396698,0.0
7260,2613960,413,1.2673497699999998,0.3950640544295311,-0.0045579388737678524,0.02160939695313573,0.0
7280,2621160,413,1.32305967,0.20245864391326904,-0.0031851992011070252,0.05990307591855526,0.0
7300,2628360,413,1.4702099000000002,0.2677703768014908,-0.004958991101011634,0.025745487306267023,0.0
7320,2635560,413,1.7446763099999996,0.2660443663597107,-0.0037187419831752775,0.04477961789816618,0.0
7340,2642760,413,1.66110434,0.454098516702652,-0.00472099483013153,0.039679613313637674,0.0
7360,2649960,413,1.64890982,0.2659283295273781,-0.007824397459626199,0.053567145764827725,0.0
7380,2657160,413,1.6123961399999995,0.3506157696247101,-0.002522929757833481,0.031072546541690827,0.0
7400,2664360,413,1.9157049000000002,0.3456384688615799,-0.007471105991862714,0.014957566931843757,0.0
7420,2671560,413,2.07938719,0.33044045567512514,-0.004769643628969788,0.024318316485732794,0.0
7440,2678760,413,1.66673984,0.21366486251354216,-0.0037518070079386235,0.03052476914599538,0.0
7460,2685960,413,1.36246437,0.3727395236492157,-0.003181161917746067,0.04664205755107105,0.0
7480,2693160,413,1.2083230000000003,0.4274147808551788,-0.003939793037716299,0.02395939379930496,0.0
7500,2700360,413,1.57557855,0.27578619718551634,-0.006398108601570129,0.04837971404194832,0.0
7520,2707560,413,2.00095325,0.37350318431854246,-0.007996463170275091,0.02776828296482563,0.0
7540,2714760,413,2.18606146,0.3388347804546356,-0.008156602457165717,0.027567890379577874,0.0
7560,2721960,413,2.05689324,0.26490823477506636,-0.01029818169772625,0.029534709360450506,0.0
7580,2729160,413,1.78911715,0.36612221896648406,-0.0022322647273540497,0.055842613149434325,0.0
7600,2736360,413,1.55673078,0.380389803647995,-0.0013775611529126762,0.04118625111877918,0.0
7620,2743560,413,1.5301634800000001,0.3724398136138916,-0.00628635585308075,0.02281723152846098,0.0
7640,2750760,413,1.7157908799999995,0.31421895921230314,-0.0016731321811676025,0.07244632691144944,0.0
7660,2757960,413,1.70303249,0.3464072272181511,-0.005172491678968072,0.014904836798086763,0.0
7680,2765160,413,1.5062936100000002,0.4988012909889221,-0.0038672931492328643,0.0483600651845336,0.0
7700,2772360,413,1.1255863099999999,0.5592217057943344,-0.007128843106329441,0.018961049802601337,0.0
7720,2779560,413,1.1549376100000002,0.5469373792409897,-0.00606774389743805,0.1125667754560709,0.0
7740,2786760,413,1.20349487,0.5709221541881562,-0.008963505923748016,0.04644077271223068,0.0
7760,2793960,413,1.25361444,0.45274652540683746,-0.002429221197962761,0.07809270513243974,0.0
7780,2801160,413,1.4910245899999999,0.4532512366771698,0.0010166041553020476,0.055372628942132,0.0
7800,2808360,413,1.8248221,0.49053201973438265,-0.006900111585855484,0.01616330984979868,0.0
7820,2815560,413,2.0121301600000003,0.6276556313037872,-0.008394934982061387,0.030197385139763354,0.0
7840,2822760,413,1.65973229,0.47061856389045714,-0.006643024086952209,0.038311433233320716,0.0
7860,2829960,413,1.7481288199999998,0.5090341866016388,-0.006452050060033798,0.018493350129574537,0.0
7880,2837160,413,1.6528043000000003,0.40029298365116117,-0.004068297892808914,0.03765001855790615,0.0
7900,2844360,413,1.83075161,0.251582071185112,-0.007546474039554596,0.0036633661133237184,0.0
7920,2851560,413,1.5283536299999994,0.3244579881429672,-0.001954580098390579,0.012643028469756245,0.0
7940,2858760,413,1.1781547,0.46982177197933195,-0.0043544739484786986,0.018804741837084294,0.0
7960,2865960,413,1.13785477,0.3904152661561966,-0.003449651971459389,0.035709413886070254,0.0
7980,2873160,413,1.8247920399999995,0.3394357904791832,-0.006624911184189841,0.018656198401004076,0.0
8000,2880360,414,2.0242187000000005,0.3850926339626312,-0.003275707270950079,0.04535546731203795,0.0
8020,2887560,414,1.91165231,0.4179272443056107,-0.009001745469868183,0.019656688533723356,0.0
8040,2894760,414,1.82704349,0.3669227182865143,-0.004547885805368424,0.06256724558770657,0.0
8060,2901960,414,1.5834153399999993,0.4581159561872482,-0.008325406908988952,0.018057748582214116,0.0
8080,2909160,414,1.5203242599999998,0.43776739239692686,-0.004380910098552704,0.011736380495131015,0.0
8100,2916360,414,0.8878555299999998,0.6695124924182891,-0.006610548496246338,0.030770289525389672,0.0
8120,2923560,414,0.9183401500000001,0.39871463775634763,-0.007487571984529495,0.030647576646879317,0.0
8140,2930760,414,0.8342292900000001,0.42092702686786654,-0.0041052747517824175,0.2552174046635628,0.0
8160,2937960,414,1.1614823900000002,0.5836425960063935,-0.004766580462455749,0.11073274910449982,0.0
8180,2945160,414,1.07135915,0.5456912040710449,-0.007915803231298923,0.24231444634497165,0.0
8200,2952360,414,0.9046445999999999,0.49424176216125487,-0.004449960589408874,0.02451473302207887,0.0
8220,2959560,414,0.5096321600000002,0.6580502212047576,-0.0023241292685270308,0.10682357903569936,0.0
8240,2966760,414,0.7214632699999997,0.2610285133123398,-0.004233414959162474,0.07177545512095093,0.0
8260,2973960,413,0.9177441599999999,0.4679130643606186,-0.011708839982748031,0.02157643251121044,0.0
8280,2981160,413,0.6831402299999999,0.4823987722396851,-0.008647296228446066,0.024449698673561216,0.0
8300,2988360,413,0.7113355200000001,0.6236662328243255,-0.0028894752264022826,0.02812341433018446,0.0
8320,2995560,413,0.83693454,0.5379247188568115,-0.001559794694185257,0.13791726157069206,0.0
8340,3002760,413,0.3898719199999999,0.3702867805957794,-0.00596718299202621,0.23169145584106446,0.0
8360,3009960,413,0.6579261799999999,0.5061586618423461,-0.00736539214849472,0.033202806022018194,0.0
8380,3017160,413,1.1048401700000001,0.4558424949645996,-0.006243711709976197,0.05017860718071461,0.0
8400,3024360,413,0.8883352600000002,0.45161146819591524,-0.004383561457507313,0.06269765011966229,0.0
8420,3031560,413,0.5389217300000001,0.40710953176021575,-0.0037120014894753695,0.1035368476063013,0.0
8440,3038760,413,1.38383985,0.6038499504327774,-0.004679758846759796,0.0160438590683043,0.0
8460,3045960,413,1.9711346200000006,0.27751498520374296,-0.007627001032233238,0.024389312230050565,0.0
8480,3053160,414,2.0141515,0.19840482771396636,-0.008286868780851364,0.03154591508209705,0.0
8500,3060360,414,1.7442488899999997,0.4682260364294052,-0.005599066615104675,0.04059908855706453,0.0
8520,3067560,414,1.30993839,0.3193304866552353,-0.004641063790768385,0.036382381338626146,0.0
8540,3074760,414,0.8055241999999998,0.3936259299516678,-0.005008983612060547,0.02858201237395406,0.0
8560,3081960,414,0.8102238300000002,0.38939641416072845,-0.008722596243023873,0.07719313176348805,0.0
8580,3089160,414,0.5750535999999999,0.5646130323410035,-0.012057861499488353,0.059005008265376094,0.0
8600,3096360,414,1.01120941,0.3180743917822838,-0.002099001221358776,0.0511447561904788,0.0
8620,3103560,414,1.19919408,0.33732948303222654,-0.007442932575941086,0.04293508762493729,0.0
8640,3110760,414,1.2884950599999998,0.2792137756943703,-0.007298609288409352,0.06421833224594593,0.0
8660,3117960,414,1.3474549699999998,0.3527188301086426,-0.010129022598266601,0.013078907644376159,0.0
8680,3125160,414,1.0120430900000001,0.18905589506030082,-0.0010863333940505982,0.04038381287828088,0.0
8700,3132360,414,1.0170298000000002,0.2438551291823387,-0.005691983923316002,0.01274133832193911,0.0
8720,3139560,414,1.3725867899999997,0.3837009906768799,-0.003682570904493332,0.05762742515653372,0.0
8740,3146760,414,1.0559383100000002,0.5036172807216645,-0.007504541135858744,0.24055859670042992,0.0
8760,3153960,414,1.02341955,0.4099757581949234,0.00016918107867240905,0.10112616382539272,0.0
8780,3161160,414,0.9513301400000002,0.42834838926792146,-0.003054197505116463,0.07080813199281692,0.0
8800,3168360,414,1.30252912,0.3203338161110878,-0.006678583472967148,0.02445243578404188,0.0
8820,3175560,414,1.4850244700000002,0.3057574838399887,-0.0061697795987129215,0.07494560312479734,0.0
8840,3182760,414,1.6178525800000003,0.40744282603263854,-0.010848554646872798,0.01179292523302138,0.0
8860,3189960,414,1.52805504,0.3987491652369499,-0.003342192620038986,0.055601905845105645,0.0
8880,3197160,414,0.8360258999999999,0.5590680062770843,-0.0057622060179710385,0.06372688747942448,0.0
8900,3204360,414,0.9767049099999998,0.5645303219556809,-0.006281860917806625,0.03409408563748002,0.0
8920,3211560,414,1.1137342600000002,0.3606660932302475,-0.009100669249892234,0.045680977031588556,0.0
8940,3218760,414,1.2828019700000002,0.2886475116014481,-0.005932745302561671,0.034761085920035836,0.0
8960,3225960,414,1.9562089499999997,0.4735048770904541,-0.015014425292611122,0.14901624768972396,0.0
8980,3233160,414,2.07399647,0.4524310499429703,-0.0037793248891830446,0.08685112297534943,0.0
9000,3240360,414,1.4939989900000001,0.3330275058746338,-0.005114561785012484,0.2240657982416451,0.0
9020,3247560,414,1.09794973,0.40684807002544404,-0.009060785174369812,0.07315623871982098,0.0
9040,3254760,414,1.3358154800000002,0.4361782640218735,-0.009046084433794021,0.03415248319506645,0.0
9060,3261960,414,1.24975415,0.42728584408760073,-0.0052303608506917955,0.052040088921785355,0.0
9080,3269160,414,1.22193337,0.20311667770147324,-0.0028418030589818953,0.09409040976315737,0.0
9100,3276360,414,1.4812677299999997,0.4015677243471146,-0.0014205489307641983,0.10421905228868127,0.0
9120,3283560,414,1.83254145,0.4784290075302124,-0.008006533049046994,0.014240413438528776,0.0
9140,3290760,414,1.81926393,0.18726986050605773,-0.006263965368270874,0.027879149559885262,0.0
9160,3297960,414,1.7329797000000005,0.33864139318466185,-0.006673081405460834,0.026568891759961844,0.0
9180,3305160,414,1.66323703,0.43320260047912595,-0.0064672911539673805,0.04678356759250164,0.0
9200,3312360,414,1.4261681700000002,0.4817460626363754,-0.010852329278714023,0.07709065554663538,0.0
9220,3319560,414,1.51393422,0.27031359970569613,-0.006944694137200713,0.04169976655393839,0.0
9240,3326760,414,1.2534653,0.25426833927631376,-0.005360203795135021,0.016867403872311115,0.0
9260,3333960,414,1.3826094400000002,0.39556017220020295,-0.011615129001438618,0.23316006138920783,0.0
9280,3341160,414,1.6967776399999996,0.289462910592556,-0.00824480839073658,0.04143321625888348,0.0
9300,3348360,414,1.9406682499999999,0.3566861718893051,-0.003087521204724908,0.15892705768346788,0.0
9320,3355560,414,1.7165247100000003,0.5079269796609879,-0.004276402667164803,0.10750100500881672,0.0
9340,3362760,414,1.6061566399999998,0.3387003868818283,-0.00929575227200985,0.020782642439007758,0.0
9360,3369960,414,1.28164521,0.4741159319877625,-0.00845658965408802,0.04999934863299131,0.0
9380,3377160,414,1.16507584,0.43448243141174314,-0.007613438367843628,0.015978328557685016,0.0
9400,3384360,414,0.84573881,0.4620741635560989,-0.008825240656733513,0.04815860651433468,0.0
9420,3391560,414,0.6126131600000001,0.39285587817430495,-0.0080118159763515,0.017048469465225934,0.0
9440,3398760,414,0.32450681000000003,0.44054450988769533,-0.007108700275421142,0.05066490862518549,0.0
9460,3405960,414,0.7013862000000001,0.4622750848531723,-0.005050862580537796,0.0353630555793643,0.0
9480,3413160,414,0.96692689,0.4554810106754303,-0.004361339658498764,0.05475252056494355,0.0
9500,3420360,414,1.2908687300000004,0.4274293124675751,-0.009532324341125786,0.05532738193869591,0.0
9520,3427560,414,1.3798095300000002,0.4445698469877243,-0.005795728415250778,0.013818803243339062,0.0
9540,3434760,414,1.20315713,0.43928244709968567,-0.007409088127315044,0.013952209707349538,0.0
9560,3441960,414,1.54657323,0.3846756279468536,-0.007159331440925598,0.026721090078353882,0.0
9580,3449160,414,1.55570164,0.44338081777095795,-0.006145482463762164,0.052271791733801365,0.0
9600,3456360,414,1.76680842,0.5172944396734238,-0.007444996386766434,0.04794930475763977,0.0
9620,3463560,414,1.8394276700000003,0.4740888625383377,-0.003414471633732319,0.15275254733860494,0.0
9640,3470760,414,1.7925188399999998,0.43483197391033174,-0.005958861485123634,0.019314445089548826,0.0
9660,3477960,414,1.66222858,0.4674767225980759,-0.007161999121308327,0.018067883048206567,0.0
9680,3485160,414,1.60044502,0.520722159743309,-0.009045029059052467,0.03530136104673147,0.0
9700,3492360,414,1.5578111000000001,0.490731418132782,-0.007927915453910828,0.05408511869609356,0.0
9720,3499560,414,1.43993401,0.3437082529067993,-0.005345914885401726,0.01908230863045901,0.0
9740,3506760,414,1.5380001199999995,0.3279600262641907,-0.0036178691312670707,0.049344830121845006,0.0
9760,3513960,414,1.49704821,0.4768373370170593,-0.008764650207012892,0.07965753562748432,0.0
9780,3521160,414,1.5601058700000001,0.47512239813804624,-0.0052161052823066715,0.06634761895984412,0.0
9800,3528360,414,1.4490046699999999,0.4375308632850647,-0.007470622286200523,0.01667456435970962,0.0
9820,3535560,414,1.3950836299999998,0.43410625457763674,-0.00035934560000896456,0.07722494285553694,0.0
9840,3542760,414,1.78423771,0.5426764726638794,-0.0007457206025719643,0.09256243631243706,0.0
9860,3549960,414,1.8711732199999997,0.39661666452884675,-0.006283741444349289,0.08049449175596238,0.0
9880,3557160,414,1.8684926499999996,0.32038897573947905,-0.00791741292923689,0.06084720902144909,0.0
9900,3564360,414,1.9128351999999995,0.5493281841278076,-0.004804026056081057,0.017021839786320925,0.0
9920,3571560,414,1.3416109399999998,0.5192762434482574,-0.0038705996703356504,0.014690329181030392,0.0
9940,3578760,414,0.9414306599999999,0.5039242744445801,-0.0073114030063152315,0.06606318419799209,0.0
9960,3585960,414,0.8834253000000001,0.520195198059082,-0.004250825235794764,0.08554831445217133,0.0
9980,3593160,414,0.8393378600000001,0.4465462863445282,-0.0031966108828783034,0.061501037888228895,0.0
10000,3600360,414,1.3554525899999998,0.540585532784462,-0.003925721347332001,0.060746820829808715,0.0
10020,3607560,414,1.7157408199999997,0.4185068815946579,-0.011615001410245896,0.026454306207597256,0.0
10040,3614760,414,1.90956205,0.47852503061294555,-0.006392449559643865,0.10644955169409513,0.0
10060,3621960,414,1.66983012,0.47159193456172943,-0.0007450833916664123,0.08249932918697596,0.0
10080,3629160,414,1.21048609,0.3857414573431015,-0.005029433500021696,0.022911937115713953,0.0
10100,3636360,414,1.08267352,0.3202631548047066,-0.0030990030616521837,0.03742460897192359,0.0
10120,3643560,414,0.9538211,0.23616600781679153,-0.012359563168138266,0.04509247681125998,0.0
10140,3650760,414,0.8590186599999999,0.46368455290794375,-0.009881785465404391,0.04400324355810881,0.0
10160,3657960,414,0.8797602499999999,0.47916956543922423,-0.0028656058013439177,0.04571135498117655,0.0
10180,3665160,414,1.43991954,0.25649024322628977,-0.003465721383690834,0.05620353547856212,0.0
10200,3672360,414,1.8856529499999999,0.36820298731327056,-0.011481896787881852,0.029310328140854835,0.0
10220,3679560,414,2.0140500500000003,0.43657691180706026,-0.006121768429875374,0.045099818333983424,0.0
10240,3686760,414,1.3937333099999998,0.38082034289836886,0.0019694842398166657,0.12043143026530742,0.0
10260,3693960,414,1.0162742899999997,0.4750961482524872,-0.00854015201330185,0.10817343033850194,0.0
10280,3701160,414,0.9519395199999999,0.3674474060535431,-0.00240713395178318,0.2533699877560139,0.0
10300,3708360,414,1.0578408599999998,0.3443749874830246,-0.0049344092607498165,0.16491563990712166,0.0
10320,3715560,414,1.5872277600000004,0.4499969810247421,-0.005693300068378449,0.0397383039817214,0.0
10340,3722760,414,1.61250655,0.38878142833709717,-0.00443125069141388,0.04348697438836098,0.0
10360,3729960,414,1.3960492100000004,0.4748505622148514,-0.004973160289227963,0.01945764385163784,0.0
10380,3737160,414,1.26584426,0.5652271538972855,-0.0046757028438150884,0.05720289088785648,0.0
10400,3744360,414,1.1022182000000003,0.47615151703357694,-0.0064059443771839145,0.1289615181274712,0.0
10420,3751560,415,1.1215079299999997,0.5462694466114044,-0.009031879901885986,0.024910408677533268,0.0
10440,3758760,415,1.0911158500000002,0.19584063217043876,-0.010004595667123795,0.04349411595612764,0.0
10460,3765960,415,1.4357178,0.3208341091871262,-0.005585213005542755,0.0390437163412571,0.0
10480,3773160,415,1.71756427,0.3623653367161751,-0.006168043613433838,0.011044393759220839,0.0
10500,3780360,415,1.6829195700000001,0.43867723643779755,-0.008141428232192993,0.012967583676800131,0.0
10520,3787560,415,1.5399540999999999,0.43205074071884153,-0.00648917406797409,0.034295864310115574,0.0
10540,3794760,415,1.32539516,0.273952017724514,-0.003020337037742138,0.04969420339912176,0.0
10560,3801960,415,1.39007404,0.3969050168991089,-0.005539222247898578,0.045083606243133546,0.0
10580,3809160,415,1.53360467,0.47755483686923983,-0.005272632092237472,0.03652852550148964,0.0
10600,3816360,415,2.02218835,0.40033831596374514,-0.006626658095046878,0.07199385426938534,0.0
10620,3823560,415,2.22565166,0.35763574242591856,-0.0029421472347735287,0.044917559064924714,0.0
10640,3830760,415,2.18717521,0.3926470071077347,-0.006664630770683288,0.019939500535838307,0.0
10660,3837960,415,2.04649745,0.3551870107650757,-0.002707153558731079,0.016722201788797974,0.0
10680,3845160,415,1.3443883399999998,0.2944254606962204,-0.004442846775054932,0.07142959684133529,0.0
10700,3852360,415,0.9022196799999997,0.21380279064178467,-0.003864840604364872,0.06944182813167572,0.0
10720,3859560,415,1.3193968,0.37982956022024156,-0.0061709463596344,0.025416180165484546,0.0
10740,3866760,415,1.9535638899999999,0.5112358063459397,-0.009319533035159111,0.0093533999286592,0.0
10760,3873960,415,2.0912728400000002,0.41170171499252317,-0.005301111191511154,0.032783324271440505,0.0
10780,3881160,415,2.07873776,0.4109566241502762,-0.00804474949836731,0.03634045934304595,0.0
10800,3888360,415,1.9005177100000004,0.4084107786417007,-0.005026298761367798,0.023276475491002202,0.0
10820,3895560,415,1.7118529299999998,0.6301048696041107,-0.0040981613099575044,0.025047168647870422,0.0
10840,3902760,415,1.27461753,0.6214037120342255,-0.004210343211889267,0.017927855532616378,0.0
10860,3909960,415,1.00950593,0.4838982105255127,-0.00281151682138443,0.24736360907554628,0.0
10880,3917160,415,1.52104232,0.5699855268001557,-0.005022707767784596,0.049377935379743575,0.0
10900,3924360,415,1.73645729,0.5101263076066971,-0.007080370187759399,0.01398263843730092,0.0
10920,3931560,415,1.7743124799999999,0.5690398991107941,-0.004863008530810476,0.02639781925827265,0.0
10940,3938760,415,1.40906912,0.548902103304863,-0.006437645480036736,0.02923700420651585,0.0
10960,3945960,415,1.14804948,0.34690106511116026,-0.0024404939264059066,0.11172168757766485,0.0
10980,3953160,415,1.4646882599999997,0.4271478414535522,-0.007788131758570671,0.01551110129803419,0.0
11000,3960360,415,1.7065220899999998,0.40688336491584776,-0.002957252226769924,0.022641024691984056,0.0
11020,3967560,415,1.7645773299999998,0.4907654583454132,-0.007987606525421142,0.011143928999081254,0.0
11040,3974760,415,1.2744060400000001,0.6811890125274658,-0.007666603568941355,0.03795605544000864,0.0
11060,3981960,415,0.8597551199999998,0.5014290273189544,-0.0076833322644233705,0.012125132279470563,0.0
11080,3989160,415,0.8263155700000001,0.5244565308094025,-0.015016551315784454,0.04253773652017116,0.0
11100,3996360,415,1.3376040100000004,0.5217364430427551,-0.006693191826343536,0.026416491903364658,0.0
11120,4003560,415,1.4650162199999999,0.49547034204006196,-0.006176542863249779,0.056525151059031484,0.0
11140,4010760,415,1.2425637600000001,0.5152887850999832,-0.0063467837870121,0.0652208186686039,0.0
11160,4017960,415,1.5062793,0.36877777725458144,-0.008250551670789719,0.0521431403234601,0.0
11180,4025160,415,1.7795692699999999,0.5193812251091003,-0.002250925078988075,0.1178534585982561,0.0
11200,4032360,415,2.03731922,0.4510816842317581,-0.003839970380067825,0.03802287839353084,0.0
11220,4039560,415,1.64397478,0.4664705008268356,-0.005895056948065758,0.01071799562778324,0.0
11240,4046760,415,1.5068883599999996,0.5343108892440795,-0.007206287980079651,0.02638742416165769,0.0
11260,4053960,415,1.54395272,0.3879773259162903,-0.01384636327275075,0.02445009546354413,0.0
11280,4061160,415,1.5484611299999997,0.41470673978328704,-0.00622091144323349,0.02557328501716256,0.0
11300,4068360,415,1.9017648899999995,0.45326673686504365,-0.0054259136319160465,0.03358063269406557,0.0
